solver;algorithm;seed;instance;count;internal_runtm;hyper_time;decomp_time;solve_user_runtm;solve_sys_runtm;solve_mem;width;opt_weight;timeout;non_opt_models
Clas;p;0;qsat_asp_3_5_10272_0.95_0.30_8.lparse.bz2;1;0.001;0;0;0.0;0.0;8624;0;0;0;19
Clas;p;0;qsat_asp_3_5_10721_0.45_0.35_2.lparse.bz2;2;0.001;0;0;0.0;0.0;8560;0;0;0;24
Clas;p;0;qsat_asp_3_5_11067_0.95_0.35_7.lparse.bz2;3;0.001;0;0;0.0;0.0;8640;0;0;0;37
Clas;p;0;qsat_asp_3_5_11688_0.85_0.35_5.lparse.bz2;1;0.002;0;0;0.0;0.0;8592;0;0;0;15
Clas;p;0;qsat_asp_3_5_11745_0.45_0.30_7.lparse.bz2;3;0.001;0;0;0.0;0.0;8688;0;0;0;36
Clas;p;0;qsat_asp_3_5_11872_0.85_0.15_8.lparse.bz2;142;0.001;0;0;0.0;0.0;8032;0;0;0;142
Clas;p;0;qsat_asp_3_5_12531_0.65_0.30_2.lparse.bz2;12;0.001;0;0;0.0;0.0;8576;0;0;0;123
Clas;p;0;qsat_asp_3_5_12601_0.95_0.15_5.lparse.bz2;6;0.002;0;0;0.0;0.0;8592;0;0;0;613
Clas;p;0;qsat_asp_3_5_13186_0.85_0.15_4.lparse.bz2;9;0.002;0;0;0.0;0.0;8576;0;0;0;96
Clas;p;0;qsat_asp_3_5_13190_0.85_0.35_2.lparse.bz2;23;0.002;0;0;0.0;0.0;8704;0;0;0;23
Clas;p;0;qsat_asp_3_5_13637_0.85_0.35_7.lparse.bz2;13;0.002;0;0;0.0;0.0;8576;0;0;0;13
Clas;p;0;qsat_asp_3_5_14216_0.65_0.15_5.lparse.bz2;100;0.001;0;0;0.0;0.0;8208;0;0;0;100
Clas;p;0;qsat_asp_3_5_16226_0.65_0.30_5.lparse.bz2;4;0.001;0;0;0.0;0.0;8560;0;0;0;43
Clas;p;0;qsat_asp_3_5_16344_0.85_0.30_7.lparse.bz2;10;0.002;0;0;0.0;0.0;8576;0;0;0;10
Clas;p;0;qsat_asp_3_5_16358_0.45_0.15_2.lparse.bz2;8;0.002;0;0;0.0;0.0;8688;0;0;0;8
Clas;p;0;qsat_asp_3_5_1658_0.65_0.30_9.lparse.bz2;11;0.002;0;0;0.0;0.0;8592;0;0;0;118
Clas;p;0;qsat_asp_3_5_17074_0.65_0.35_8.lparse.bz2;5;0.001;0;0;0.0;0.0;8544;0;0;0;5
Clas;p;0;qsat_asp_3_5_17138_0.65_0.35_1.lparse.bz2;5;0.002;0;0;0.0;0.0;8576;0;0;0;5
Clas;p;0;qsat_asp_3_5_17220_0.65_0.15_6.lparse.bz2;6;0.002;0;0;0.0;0.0;8592;0;0;0;69
Clas;p;0;qsat_asp_3_5_17858_0.45_0.15_9.lparse.bz2;27;0.002;0;0;0.0;0.0;8544;0;0;0;27
Clas;p;0;qsat_asp_3_5_18797_0.95_0.15_4.lparse.bz2;10;0.002;0;0;0.0;0.0;8576;0;0;0;105
Clas;p;0;qsat_asp_3_5_20081_0.95_0.30_10.lparse.bz2;15;0.002;0;0;0.0;0.0;8704;0;0;0;15
Clas;p;0;qsat_asp_3_5_20135_0.45_0.15_5.lparse.bz2;25;0.001;0;0;0.0;0.0;8656;0;0;0;25
Clas;p;0;qsat_asp_3_5_21160_0.45_0.15_10.lparse.bz2;386;0.002;0;0;0.0;0.0;8032;0;0;0;386
Clas;p;0;qsat_asp_3_5_21897_0.65_0.30_6.lparse.bz2;48;0.002;0;0;0.0;0.0;8560;0;0;0;48
Clas;p;0;qsat_asp_3_5_23000_0.65_0.15_9.lparse.bz2;181;0.001;0;0;0.0;0.0;8032;0;0;0;181
Clas;p;0;qsat_asp_3_5_23788_0.65_0.15_7.lparse.bz2;21;0.002;0;0;0.0;0.0;8560;0;0;0;214
